hour;global_horizontal_W_m2;direkt_horizontal_W_m2;diffuse_horizontal_W_m2;temp_amb
5349;0;0;0;21
5350;0;0;0;21
5351;0;0;0;20
5352;0;0;0;19
5353;0;0;0;18
5354;0;0;0;18
5355;0;0;0;18
5356;0;0;0;17
5357;0;0;0;17
5358;37;7.741846234;29.25815377;17
5359;96;12.77162332;83.22837668;18
5360;136;3.385555421;132.6144446;19
5361;134;0;134;20
5362;11;0;11;20
5363;126;0;126;20
5364;332;19.54085551;312.4591445;21
5365;432;71.7725315;360.2274685;22
5366;325;18.5546901;306.4453099;23
5367;431;106.531934;324.468066;24
5368;493;251.9682627;241.0317373;25
5369;215;22.9490902;192.0509098;25
5370;118;1.721838957;116.278161;25
5371;39;0;39;24
5372;9;0;9;24
5373;0;0;0;22
5374;0;0;0;21
5375;0;0;0;19
5376;0;0;0;18
5377;0;0;0;16
5378;0;0;0;14
5379;0;0;0;12
5380;0;0;0;11
5381;0;0;0;09
5382;27;4.589022019;22.41097798;08
5383;113;32.85640526;80.14359474;09
5384;295;185.2909481;109.7090519;11
5385;456;361.0559597;94.94404032;14
5386;565;413.5071357;151.4928643;17
5387;699;565.8646494;133.1353506;19
5388;762;629.8423395;132.1576605;21
5389;752;556.0066963;195.9933037;23
5390;753;583.5020469;169.4979531;24
5391;620;411.3012622;208.6987378;25
5392;501;311.9766502;189.0233498;25
5393;420;313.3460263;106.6539737;25
5394;264;180.2812773;83.71872269;24
5395;107;46.67375472;60.32624528;22
5396;19;0;19;20
5397;0;0;0;19
5398;0;0;0;18
5399;0;0;0;17
5400;0;0;0;16
5401;0;0;0;16
5402;0;0;0;15
5403;0;0;0;15
5404;0;0;0;15
5405;0;0;0;15
5406;9;0;9;15
5407;29;0;29;15
5408;158;16.99384617;141.0061538;16
5409;297;67.36678015;229.6332199;18
5410;251;12.60193042;238.3980696;20
5411;266;10.80746383;255.1925362;20
5412;525;174.4643057;350.5356943;22
5413;504;137.6432567;366.3567433;23
5414;406;54.41436411;351.5856359;24
5415;342;33.0464477;308.9535523;25
5416;431;171.9662922;259.0337078;25
5417;387;232.440246;154.559754;25
5418;215;93.7028785;121.2971215;25
5419;68;5.829374647;62.17062535;25
5420;9;0;9;24
5421;0;0;0;23
5422;0;0;0;22
5423;0;0;0;21
5424;0;0;0;20
5425;0;0;0;19
5426;0;0;0;18
5427;0;0;0;17
5428;0;0;0;16
5429;0;0;0;15
5430;12;0;12;14
5431;35;0;35;15
5432;22;0;22;15
5433;108;0;108;16
5434;71;0;71;16
5435;247;7.890663331;239.1093367;17
5436;382;35.52083873;346.4791613;18
5437;466;102.4070377;363.5929623;20
5438;382;28.99156509;353.0084349;21
5439;290;16.78683314;273.2131669;22
5440;350;83.02344718;266.9765528;22
5441;296;68.5593261;227.4406739;23
5442;186;58.33812401;127.661876;23
5443;33;0;33;22
5444;7;0;7;21
5445;0;0;0;20
5446;0;0;0;19
5447;0;0;0;18
5448;0;0;0;17
5449;0;0;0;15
5450;0;0;0;14
5451;0;0;0;12
5452;0;0;0;11
5453;0;0;0;09
5454;30;6.849446274;23.15055373;09
5455;126;62.48452688;63.51547312;11
5456;260;152.2747752;107.7252248;12
5457;370;170.2726952;199.7273048;15
5458;583;423.4758576;159.5241424;17
5459;651;442.0393726;208.9606274;19
5460;747;595.920824;151.079176;22
5461;744;555.3376071;188.6623929;23
5462;740;598.4081033;141.5918967;25
5463;663;546.132364;116.867636;26
5464;551;453.012796;97.98720398;26
5465;407;276.5221986;130.4778014;26
5466;209;92.53999987;116.4600001;25
5467;107;53.24167706;53.75832294;23
5468;12;0;12;21
5469;0;0;0;20
5470;0;0;0;19
5471;0;0;0;18
5472;0;0;0;17
5473;0;0;0;16
5474;0;0;0;15
5475;0;0;0;15
5476;0;0;0;14
5477;0;0;0;13
5478;30;5.136162904;24.8638371;13
5479;137;76.01805238;60.98194762;15
5480;229;91.20505808;137.7949419;17
5481;416;286.7382494;129.2617506;19
5482;547;393.334314;153.665686;21
5483;686;555.8880073;130.1119927;24
5484;750;626.269694;123.730306;26
5485;768;641.1513148;126.8486852;28
5486;738;598.5899865;139.4100135;29
5487;638;455.2651099;182.7348901;30
5488;476;259.396583;216.603417;30
5489;318;140.7393846;177.2606154;30
5490;187;49.65627258;137.3437274;28
5491;77;13.11079006;63.88920994;27
5492;12;0;12;25
5493;0;0;0;24
5494;0;0;0;23
5495;0;0;0;21
5496;0;0;0;20
5497;0;0;0;19
5498;0;0;0;18
5499;0;0;0;17
5500;0;0;0;16
5501;0;0;0;15
5502;15;0;15;14
5503;82;9.711112002;72.288888;15
5504;234;99.91235018;134.0876498;17
5505;361;185.8892065;175.1107935;19
5506;499;272.1339925;226.8660075;21
5507;683;527.1174838;155.8825162;24
5508;725;552.6200871;172.3799129;26
5509;756;601.7382672;154.2617328;28
5510;699;468.5702032;230.4297968;29
5511;517;217.4075601;299.5924399;30
5512;442;222.8112806;219.1887194;30
5513;361;203.3372722;157.6627278;30
5514;190;64.51510876;125.4848912;29
5515;99;48.15330885;50.84669115;28
5516;0;0;0;26
5517;0;0;0;24
5518;0;0;0;23
5519;0;0;0;22
5520;0;0;0;21
5521;0;0;0;19
5522;0;0;0;18
5523;0;0;0;17
5524;0;0;0;16
5525;0;0;0;15
5526;20;0;20;15
5527;82;8.340859925;73.65914007;16
5528;160;20.06481473;139.9351853;17
5529;357;160.4226674;196.5773326;19
5530;505;290.905296;214.094704;21
5531;680;525.3158338;154.6841662;24
5532;730;587.3123026;142.6876974;26
5533;762;637.6736433;124.3263567;28
5534;731;612.1687024;118.8312976;30
5535;654;545.8556047;108.1443953;31
5536;532;421.9521947;110.0478053;31
5537;384;271.5577024;112.4422976;31
5538;210;117.4098771;92.5901229;30
5539;90;41.315679;48.684321;29
5540;0;0;0;27
5541;0;0;0;26
5542;0;0;0;24
5543;0;0;0;23
5544;0;0;0;21
5545;0;0;0;20
5546;0;0;0;18
5547;0;0;0;17
5548;0;0;0;15
5549;0;0;0;14
5550;24;0.80980165;23.19019835;13
5551;74;4.286543633;69.71345637;14
5552;208;65.15799949;142.8420005;16
5553;363;173.5133945;189.4866055;18
5554;571;415.629573;155.370427;20
5555;677;550.0995753;126.9004247;23
5556;695;489.4418464;205.5581536;25
5557;691;469.0811508;221.9188492;27
5558;631;376.7453307;254.2546693;28
5559;522;246.1548438;275.8451562;28
5560;462;272.4598516;189.5401484;28
5561;357;207.0979731;149.9020269;28
5562;164;45.62816629;118.3718337;27
5563;87;30.50407811;56.49592189;26
5564;0;0;0;24
5565;0;0;0;23
5566;0;0;0;21
5567;0;0;0;20
5568;0;0;0;18
5569;0;0;0;17
5570;0;0;0;16
5571;0;0;0;15
5572;0;0;0;13
5573;0;0;0;12
5574;13;0;13;12
5575;71;3.439232568;67.56076743;13
5576;121;2.068998269;118.9310017;14
5577;296;87.11180556;208.8881944;15
5578;209;9.103178868;199.8968211;17
5579;314;23.70825433;290.2917457;17
5580;483;126.2965155;356.7034845;19
5581;466;94.28652675;371.7134733;20
5582;520;188.1301804;331.8698196;21
5583;245;14.86909069;230.1309093;22
5584;327;70.34112096;256.658879;22
5585;314;139.3554263;174.6445737;22
5586;168;47.63788942;120.3621106;21
5587;57;6.965437495;50.03456251;21
5588;0;0;0;19
5589;0;0;0;18
5590;0;0;0;17
5591;0;0;0;16
5592;0;0;0;14
5593;0;0;0;13
5594;0;0;0;12
5595;0;0;0;11
5596;0;0;0;10
5597;0;0;0;09
5598;12;0;12;08
5599;26;0;26;09
5600;54;0;54;09
5601;245;40.58295236;204.4170476;10
5602;338;64.56304297;273.436957;12
5603;319;25.67024081;293.3297592;14
5604;509;165.3438144;343.6561856;15
5605;237;10.67924018;226.3207598;16
5606;450;108.2971031;341.7028969;17
5607;475;163.8890059;311.1109941;18
5608;416;191.6598489;224.3401511;18
5609;267;73.84140599;193.158594;18
5610;232;126.8528629;105.1471371;18
5611;43;0;43;18
5612;0;0;0;16
5613;0;0;0;15
5614;0;0;0;14
5615;0;0;0;13
5616;0;0;0;12
5617;0;0;0;11
5618;0;0;0;10
5619;0;0;0;08
5620;0;0;0;07
5621;0;0;0;06
5622;14;0;14;06
5623;63;1.284121902;61.7158781;07
5624;176;37.80390662;138.1960934;08
5625;348;159.2165287;188.7834713;10
5626;523;352.7209753;170.2790247;12
5627;578;347.1857042;230.8142958;15
5628;692;479.4598954;212.5401046;17
5629;688;477.4020303;210.5979697;18
5630;657;457.199458;199.800542;20
5631;597;436.4874182;160.5125818;21
5632;501;386.5328589;114.4671411;21
5633;375;292.6304533;82.36954675;21
5634;218;148.1941422;69.80585779;20
5635;81;35.55493831;45.44506169;19
5636;0;0;0;17
5637;0;0;0;16
5638;0;0;0;15
5639;0;0;0;14
5640;0;0;0;13
5641;0;0;0;12
5642;0;0;0;11
5643;0;0;0;10
5644;0;0;0;09
5645;0;0;0;09
5646;11;0;11;08
5647;76;11.85354221;64.14645779;09
5648;248;146.5570693;101.4429307;11
5649;375;227.9900131;147.0099869;13
5650;443;206.3186931;236.6813069;15
5651;457;142.1305403;314.8694597;17
5652;574;258.534962;315.465038;18
5653;539;190.2867334;348.7132666;19
5654;615;348.9993465;266.0006535;20
5655;652;497.3067153;154.6932847;22
5656;417;185.2265564;231.7734436;22
5657;314;167.1126;146.8874;22
5658;165;42.96517286;122.0348271;21
5659;54;6.36040466;47.63959534;20
5660;0;0;0;18
5661;0;0;0;18
5662;0;0;0;17
5663;0;0;0;16
5664;0;0;0;15
5665;0;0;0;14
5666;0;0;0;14
5667;0;0;0;13
5668;0;0;0;12
5669;0;0;0;12
5670;14;0;14;12
5671;47;0;47;12
5672;195;68.00534733;126.9946527;14
5673;415;286.2377069;128.7622931;16
5674;554;429.1051588;124.8948412;19
5675;602;406.3631512;195.6368488;21
5676;643;422.3107624;220.6892376;23
5677;631;362.8123488;268.1876512;25
5678;666;458.5710933;207.4289067;26
5679;590;402.4461837;187.5538163;27
5680;437;223.3312209;213.6687791;27
5681;361;214.6991877;146.3008123;27
5682;137;26.33651027;110.6634897;26
5683;48;4.576998214;43.42300179;24
5684;0;0;0;23
5685;0;0;0;22
5686;0;0;0;21
5687;0;0;0;19
5688;0;0;0;18
5689;0;0;0;17
5690;0;0;0;16
5691;0;0;0;15
5692;0;0;0;14
5693;0;0;0;13
5694;11;0;11;13
5695;118;44.5057817;73.4942183;14
5696;153;25.13090751;127.8690925;15
5697;200;8.904806666;191.0951933;16
5698;241;13.54781462;227.4521854;16
5699;437;130.4173713;306.5826287;17
5700;322;34.45996505;287.5400349;18
5701;183;2.988642972;180.011357;18
5702;71;0;71;18
5703;67;0;67;17
5704;104;0;104;17
5705;112;0;112;16
5706;53;0;53;16
5707;25;0;25;15
5708;0;0;0;15
5709;0;0;0;16
5710;0;0;0;16
5711;0;0;0;16
5712;0;0;0;16
5713;0;0;0;16
5714;0;0;0;17
5715;0;0;0;17
5716;0;0;0;17
5717;0;0;0;17
5718;0;0;0;17
5719;48;0;48;18
5720;42;0;42;18
5721;37;0;37;18
5722;54;0;54;19
5723;107;0;107;19
5724;164;0.729309264;163.2706907;19
5725;188;2.229287711;185.7707123;20
5726;146;0;146;20
5727;138;0;138;21
5728;104;0;104;21
5729;90;0;90;21
5730;19;0;19;21
5731;8;0;8;20
5732;0;0;0;20
5733;0;0;0;19
5734;0;0;0;19
5735;0;0;0;18
5736;0;0;0;18
5737;0;0;0;17
5738;0;0;0;16
5739;0;0;0;15
5740;0;0;0;13
5741;0;0;0;12
5742;0;0;0;12
5743;38;0;38;12
5744;156;27.09786658;128.9021334;13
5745;276;59.96144109;216.0385589;15
5746;414;174.4830314;239.5169686;17
5747;524;253.9027071;270.0972929;19
5748;544;227.0417158;316.9582842;20
5749;611;320.7130826;290.2869174;22
5750;486;145.8709633;340.1290367;23
5751;434;136.7456782;297.2543218;23
5752;313;52.21325571;260.7867443;23
5753;225;38.18386388;186.8161361;23
5754;146;35.54680184;110.4531982;22
5755;43;5.089445408;37.91055459;21
5756;0;0;0;20
5757;0;0;0;19
5758;0;0;0;18
5759;0;0;0;17
5760;0;0;0;16
5761;0;0;0;15
5762;0;0;0;14
5763;0;0;0;13
5764;0;0;0;12
5765;0;0;0;11
5766;0;0;0;11
5767;78;20.64393067;57.35606933;11
5768;214;106.7747182;107.2252818;13
5769;389;252.9839445;136.0160555;15
5770;374;120.1899683;253.8100317;17
5771;484;185.6622917;298.3377083;18
5772;324;23.0842228;300.9157772;19
5773;397;61.72187668;335.2781233;19
5774;303;19.0928739;283.9071261;20
5775;193;3.84205998;189.15794;19
5776;203;10.23978633;192.7602137;19
5777;19;0;19;18
5778;72;0;72;17
5779;39;5.145842303;33.8541577;17
5780;0;0;0;16
5781;0;0;0;15
5782;0;0;0;14
5783;0;0;0;13
5784;0;0;0;12
5785;0;0;0;12
5786;0;0;0;11
5787;0;0;0;10
5788;0;0;0;10
5789;0;0;0;09
5790;0;0;0;08
5791;91;45.72361018;45.27638982;09
5792;206;97.06770613;108.9322939;12
5793;397;273.1128632;123.8871368;14
5794;513;389.7610615;123.2389385;16
5795;642;528.5058139;113.4941861;18
5796;705;599.6935806;105.3064194;20
5797;720;613.6523155;106.3476845;22
5798;686;583.9082266;102.0917734;23
5799;606;513.5594661;92.44053394;23
5800;486;404.7091044;81.29089559;23
5801;339;223.315611;115.684389;23
5802;157;70.4906891;86.5093109;22
5803;55;19.66853179;35.33146821;20
5804;0;0;0;19
5805;0;0;0;18
5806;0;0;0;18
5807;0;0;0;17
5808;0;0;0;17
5809;0;0;0;17
5810;0;0;0;17
5811;0;0;0;16
5812;0;0;0;16
5813;0;0;0;16
5814;0;0;0;16
5815;29;0;29;17
5816;106;1.228932036;104.771068;18
5817;196;9.896548817;186.1034512;19
5818;231;7.982347264;223.0176527;20
5819;277;12.54012715;264.4598729;21
5820;392;60.62521615;331.3747839;22
5821;372;40.66907503;331.330925;23
5822;169;2.792431988;166.207568;23
5823;278;20.18489873;257.8151013;23
5824;177;2.644160849;174.3558392;23
5825;175;20.75932021;154.2406798;23
5826;15;0;15;23
5827;31;1.684777234;29.31522277;22
5828;0;0;0;21
5829;0;0;0;20
5830;0;0;0;20
5831;0;0;0;19
5832;0;0;0;18
5833;0;0;0;17
5834;0;0;0;17
5835;0;0;0;16
5836;0;0;0;15
5837;0;0;0;14
5838;0;0;0;13
5839;36;0;36;14
5840;88;0;88;15
5841;160;2.675864912;157.3241351;16
5842;209;4.530183993;204.469816;17
5843;179;1.968042644;177.0319574;18
5844;94;0;94;18
5845;174;2.165609667;171.8343903;18
5846;35;0;35;18
5847;254;22.53234723;231.4676528;18
5848;344;107.8786971;236.1213029;18
5849;219;43.71353123;175.2864688;19
5850;130;29.90788357;100.0921164;19
5851;30;1.668342738;28.33165726;18
5852;0;0;0;18
5853;0;0;0;17
5854;0;0;0;16
5855;0;0;0;15
5856;0;0;0;14
5857;0;0;0;13
5858;0;0;0;12
5859;0;0;0;12
5860;0;0;0;11
5861;0;0;0;10
5862;0;0;0;09
5863;92;39.88867018;52.11132982;11
5864;234;152.0913837;81.9086163;13
5865;344;209.5454891;134.4545109;16
5866;448;262.6120203;185.3879797;18
5867;506;254.9221715;251.0778285;19
5868;572;310.852072;261.147928;21
5869;609;381.6825133;227.3174867;22
5870;606;387.1187535;218.8812465;23
5871;430;159.5856761;270.4143239;24
5872;294;60.66110567;233.3388943;23
5873;258;108.7387662;149.2612338;22
5874;108;17.48120238;90.51879762;21
5875;33;7.048952941;25.95104706;19
5876;0;0;0;18
5877;0;0;0;18
5878;0;0;0;17
5879;0;0;0;17
5880;0;0;0;16
5881;0;0;0;16
5882;0;0;0;16
5883;0;0;0;16
5884;0;0;0;16
5885;0;0;0;16
5886;0;0;0;16
5887;11;0;11;16
5888;33;0;33;16
5889;91;0;91;17
5890;96;0;96;18
5891;123;0;123;18
5892;145;0;145;19
5893;90;0;90;19
5894;103;0;103;19
5895;164;0;164;19
5896;186;5.131976885;180.8680231;20
5897;85;0;85;20
5898;31;0;31;19
5899;18;0;18;19
5900;0;0;0;19
5901;0;0;0;18
5902;0;0;0;18
5903;0;0;0;17
5904;0;0;0;17
5905;0;0;0;16
5906;0;0;0;16
5907;0;0;0;15
5908;0;0;0;15
5909;0;0;0;14
5910;0;0;0;14
5911;65;17.11996491;47.88003509;14
5912;231;126.7807062;104.2192938;17
5913;314;148.4911653;165.5088347;19
5914;482;310.4359892;171.5640108;21
5915;640;488.6113309;151.3886691;23
5916;611;382.971553;228.028447;24
5917;459;127.5181363;331.4818637;25
5918;471;151.4832567;319.5167433;26
5919;341;62.92132251;278.0786775;26
5920;263;34.53479857;228.4652014;25
5921;140;4.527024794;135.4729752;24
5922;40;0;40;23
5923;10;0;10;22
5924;0;0;0;21
5925;0;0;0;21
5926;0;0;0;20
5927;0;0;0;20
5928;0;0;0;19
5929;0;0;0;18
5930;0;0;0;18
5931;0;0;0;17
5932;0;0;0;16
5933;0;0;0;15
5934;0;0;0;14
5935;68;18.44921996;49.55078004;15
5936;109;4.311612548;104.6883875;17
5937;156;3.011323067;152.9886769;17
5938;192;3.852076267;188.1479237;18
5939;232;5.756206518;226.2437935;19
5940;295;29.75386176;265.2461382;20
5941;544;222.4143484;321.5856516;21
5942;663;472.1120907;190.8879093;23
5943;286;73.90302993;212.0969701;24
5944;101;0;101;23
5945;157;15.97957597;141.020424;22
5946;128;46.19959034;81.80040966;22
5947;20;0;20;21
5948;0;0;0;20
5949;0;0;0;19
5950;0;0;0;19
5951;0;0;0;18
5952;0;0;0;17
5953;0;0;0;16
5954;0;0;0;15
5955;0;0;0;15
5956;0;0;0;14
5957;0;0;0;13
5958;0;0;0;12
5959;41;0.255338874;40.74466113;13
5960;133;20.97210652;112.0278935;14
5961;128;0;128;15
5962;181;2.184816275;178.8151837;16
5963;258;10.80102971;247.1989703;16
5964;265;8.250451268;256.7495487;17
5965;312;16.78071936;295.2192806;18
5966;331;26.11195268;304.8880473;19
5967;333;66.66445418;266.3355458;19
5968;143;0;143;19
5969;94;0;94;19
5970;65;0;65;18
5971;15;0;15;17
5972;0;0;0;16
5973;0;0;0;16
5974;0;0;0;15
5975;0;0;0;15
5976;0;0;0;14
5977;0;0;0;13
5978;0;0;0;13
5979;0;0;0;12
5980;0;0;0;12
5981;0;0;0;11
5982;0;0;0;11
5983;33;0;33;11
5984;119;9.77718356;109.2228164;13
5985;152;3.376811732;148.6231883;14
5986;163;0.542072584;162.4579274;15
5987;202;3.155428097;198.8445719;15
5988;270;10.24611724;259.7538828;16
5989;224;5.555969752;218.4440302;17
5990;305;24.58918083;280.4108192;17
5991;157;0;157;17
5992;135;0;135;17
5993;228;82.84426903;145.155731;17
5994;76;4.416249453;71.58375055;17
5995;13;0;13;16
5996;0;0;0;15
5997;0;0;0;15
5998;0;0;0;14
5999;0;0;0;13
6000;0;0;0;12
6001;0;0;0;12
6002;0;0;0;11
6003;0;0;0;10
6004;0;0;0;09
6005;0;0;0;09
6006;0;0;0;08
6007;68;29.13232507;38.86767493;09
6008;184;102.1232327;81.87676726;11
6009;287;139.6153175;147.3846825;13
6010;369;104.353064;264.646936;15
6011;491;236.2929244;254.7070756;17
6012;454;130.9623715;323.0376285;18
6013;496;196.5766076;299.4233924;19
6014;489;209.0781856;279.9218144;20
6015;506;331.6077389;174.3922611;21
6016;376;226.9476077;149.0523923;21
6017;254;146.0148598;107.9851402;21
6018;139;79.07288238;59.92711762;20
6019;25;1.378176894;23.62182311;18
6020;0;0;0;17
6021;0;0;0;16
6022;0;0;0;16
6023;0;0;0;15
6024;0;0;0;14
6025;0;0;0;14
6026;0;0;0;13
6027;0;0;0;13
6028;0;0;0;13
6029;0;0;0;12
6030;0;0;0;12
6031;7;0;7;12
6032;31;0;31;12
6033;54;0;54;13
6034;71;0;71;13
6035;29;0;29;13
6036;31;0;31;13
6037;56;0;56;13
6038;87;0;87;13
6039;83;0;83;13
6040;60;0;60;13
6041;19;0;19;13
6042;18;0;18;13
6043;7;0;7;13
6044;0;0;0;13
6045;0;0;0;12
6046;0;0;0;12
6047;0;0;0;12
6048;0;0;0;12
6049;0;0;0;12
6050;0;0;0;12
6051;0;0;0;12
6052;0;0;0;12
6053;0;0;0;12
6054;0;0;0;12
6055;16;0;16;12
6056;32;0;32;12
6057;73;0;73;13
6058;67;0;67;13
6059;81;0;81;14
6060;81;0;81;14
6061;93;0;93;14
6062;123;0;123;14
6063;127;0;127;15
6064;72;0;72;15
6065;77;0;77;15
6066;36;0;36;15
6067;6;0;6;14
6068;0;0;0;14
6069;0;0;0;13
6070;0;0;0;13
6071;0;0;0;13
6072;0;0;0;12
6073;0;0;0;11
6074;0;0;0;10
6075;0;0;0;08
6076;0;0;0;07
6077;0;0;0;06
6078;0;0;0;04
6079;35;0.213706696;34.7862933;04
6080;108;7.623200452;100.3767995;06
6081;267;96.92557509;170.0744249;07
6082;478;339.2547789;138.7452211;10
6083;538;376.7288667;161.2711333;13
6084;619;472.6230572;146.3769428;15
6085;656;538.1110521;117.8889479;16
6086;619;485.0640883;133.9359117;18
6087;489;333.9844532;155.0155468;18
6088;354;204.4865831;149.5134169;18
6089;238;111.133847;126.866153;17
6090;45;0;45;16
6091;4;0;4;14
6092;0;0;0;13
6093;0;0;0;12
6094;0;0;0;11
6095;0;0;0;11
6096;0;0;0;10
6097;0;0;0;09
6098;0;0;0;08
6099;0;0;0;08
6100;0;0;0;07
6101;0;0;0;06
6102;0;0;0;06
6103;41;4.413488447;36.58651155;06
6104;141;31.81874501;109.181255;08
6105;294;162.1370885;131.8629115;10
6106;385;188.0231986;196.9768014;12
6107;502;297.2290482;204.7709518;14
6108;578;388.7543637;189.2456363;16
6109;520;235.2448458;284.7551542;18
6110;377;90.09168394;286.9083161;18
6111;498;299.5255537;198.4744463;18
6112;348;192.715509;155.284491;19
6113;252;159.1180906;92.88190943;18
6114;87;23.94415757;63.05584243;17
6115;15;0;15;16
6116;0;0;0;14
6117;0;0;0;13
6118;0;0;0;12
6119;0;0;0;11
6120;0;0;0;10
6121;0;0;0;09
6122;0;0;0;09
6123;0;0;0;08
6124;0;0;0;07
6125;0;0;0;06
6126;0;0;0;05
6127;35;2.952262093;32.04773791;05
6128;152;60.05851399;91.94148601;07
6129;342;229.9102803;112.0897197;09
6130;479;398.7228031;80.27719693;12
6131;536;365.7493478;170.2506522;14
6132;640;505.8703107;134.1296893;16
6133;638;527.5094859;110.4905141;18
6134;607;512.6409072;94.35909284;19
6135;531;456.4439237;74.55607627;20
6136;408;336.2387863;71.76121366;20
6137;259;194.8837836;64.11621645;19
6138;113;64.68058772;48.31941228;18
6139;0;0;0;16
6140;0;0;0;15
6141;0;0;0;14
6142;0;0;0;13
6143;0;0;0;13
6144;0;0;0;12
6145;0;0;0;11
6146;0;0;0;11
6147;0;0;0;11
6148;0;0;0;10
6149;0;0;0;10
6150;0;0;0;09
6151;33;2.354049092;30.64595091;10
6152;82;0;82;11
6153;271;111.9489274;159.0510726;12
6154;489;335.9269966;153.0730034;15
6155;445;190.790733;254.209267;18
6156;542;307.6746584;234.3253416;19
6157;459;162.3979786;296.6020214;20
6158;488;241.2862007;246.7137993;21
6159;444;252.4241506;191.5758494;22
6160;291;79.03628073;211.9637193;22
6161;176;46.85918142;129.1408186;21
6162;108;38.39974035;69.60025965;20
6163;0;0;0;19
6164;0;0;0;17
6165;0;0;0;16
6166;0;0;0;16
6167;0;0;0;15
6168;0;0;0;14
6169;0;0;0;13
6170;0;0;0;12
6171;0;0;0;11
6172;0;0;0;10
6173;0;0;0;09
6174;0;0;0;08
6175;27;0;27;08
6176;135;39.3611411;95.6388589;10
6177;281;152.6783183;128.3216817;12
6178;374;167.5247723;206.4752277;14
6179;323;58.94023918;264.0597608;15
6180;354;58.1069581;295.8930419;16
6181;453;146.0773287;306.9226713;17
6182;422;133.3179518;288.6820482;18
6183;423;201.8841592;221.1158408;18
6184;420;284.8438339;135.1561661;19
6185;200;76.61152439;123.3884756;18
6186;59;4.521146567;54.47885343;17
6187;0;0;0;16
6188;0;0;0;16
